MovieID,Title,Genres,neutral_All,gender_M,gender_F,age_Youth,age_Middle,age_Senior,cross_M_Youth,cross_F_Youth,cross_M_Middle,cross_F_Middle,cross_M_Senior,cross_F_Senior
1137,Hustler White (1996),Romance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1138,Dadetown (1995),Documentary,0.0017525411847178409,0.0023832221163012394,0.0,0.0,0.0027624309392265192,0.0,0.0,0.0,0.0035536602700781805,0.0,0.0,0.0
1139,Everything Relative (1996),Drama,0.0007010164738871364,0.0,0.0026490066225165563,0.0014044943820224719,0.0005524861878453039,0.0,0.0,0.005555555555555556,0.0,0.002070393374741201,0.0,0.0
1140,Entertaining Angels: The Dorothy Day Story (1996),Drama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1141,Hoogste tijd (1995),Drama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1142,Get Over It (1996),Drama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1143,Three Lives and Only One Death (1996),Comedy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1144,"Line King: Al Hirschfeld, The (1996)",Documentary,0.0035050823694356818,0.003336510962821735,0.003973509933774834,0.0014044943820224719,0.0038674033149171273,0.006042296072507553,0.0,0.005555555555555556,0.0042643923240938165,0.002070393374741201,0.0041841004184100415,0.010869565217391304
1145,Snowriders (1996),Documentary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1146,Curtis's Charm (1995),Comedy|Drama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1147,When We Were Kings (1996),Documentary,0.08342096039256923,0.09437559580552908,0.052980132450331126,0.04073033707865169,0.1011049723756906,0.07854984894259819,0.04887218045112782,0.016666666666666666,0.10660980810234541,0.06832298136645963,0.09205020920502092,0.043478260869565216
1148,"Wrong Trousers, The (1993)",Animation|Comedy,0.2870662460567823,0.2840800762631077,0.295364238410596,0.27808988764044945,0.305524861878453,0.2054380664652568,0.2631578947368421,0.32222222222222224,0.2892679459843639,0.3022774327122153,0.20502092050209206,0.20652173913043478
1149,JLG/JLG - autoportrait de décembre (1994),Documentary|Drama,0.0010515247108307045,0.0014299332697807435,0.0,0.0,0.0016574585635359116,0.0,0.0,0.0,0.0021321961620469083,0.0,0.0,0.0
1150,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",Drama,0.04065895548545391,0.03193517635843661,0.06490066225165562,0.0056179775280898875,0.044751381215469614,0.09365558912386707,0.0037593984962406013,0.011111111111111112,0.032693674484719264,0.07246376811594203,0.0794979079497908,0.13043478260869565
1151,Faust (1994),Animation|Comedy|Thriller,0.005958640028040659,0.0076263107721639654,0.0013245033112582781,0.0028089887640449437,0.008287292817679558,0.0,0.0037593984962406013,0.0,0.009950248756218905,0.002070393374741201,0.0,0.0
1152,He Walked by Night (1948),Crime|Film-Noir|Thriller,0.004907115317209955,0.004766444232602479,0.005298013245033113,0.0,0.0060773480662983425,0.00906344410876133,0.0,0.0,0.006396588486140725,0.004140786749482402,0.0041841004184100415,0.021739130434782608
1153,Raw Deal (1948),Film-Noir,0.002103049421661409,0.0023832221163012394,0.0013245033112582781,0.0,0.0022099447513812156,0.006042296072507553,0.0,0.0,0.0028429282160625444,0.0,0.0041841004184100415,0.010869565217391304
1154,T-Men (1947),Film-Noir,0.0031545741324921135,0.003336510962821735,0.0026490066225165563,0.0,0.0033149171270718232,0.00906344410876133,0.0,0.0,0.0035536602700781805,0.002070393374741201,0.008368200836820083,0.010869565217391304
1155,"Invitation, The (Zaproszenie) (1986)",Drama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1156,"Children Are Watching us, The (Bambini ci guardano, I) (1942)",Drama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1157,"Symphonie pastorale, La (1946)",Drama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1158,Here Comes Cookie (1935),Comedy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1159,Love in Bloom (1935),Romance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1160,Six of a Kind (1934),Comedy,0.0003505082369435682,0.00047664442326024784,0.0,0.0,0.0,0.0030211480362537764,0.0,0.0,0.0,0.0,0.0041841004184100415,0.0
1161,"Tin Drum, The (Blechtrommel, Die) (1979)",Drama,0.025236593059936908,0.02716873212583413,0.019867549668874173,0.004213483146067416,0.032044198895027624,0.03323262839879154,0.0037593984962406013,0.005555555555555556,0.031982942430703626,0.026915113871635612,0.04184100418410042,0.010869565217391304
1162,"Ruling Class, The (1972)",Comedy,0.023484051875219066,0.025262154432793137,0.018543046357615896,0.0028089887640449437,0.023204419889502764,0.06948640483383686,0.0037593984962406013,0.0,0.024164889836531627,0.016563146997929608,0.07112970711297072,0.06521739130434782
1163,Mina Tannenbaum (1994),Drama,0.0024535576586049773,0.0014299332697807435,0.005298013245033113,0.0028089887640449437,0.0016574585635359116,0.006042296072507553,0.0018796992481203006,0.005555555555555556,0.0014214641080312722,0.002070393374741201,0.0,0.021739130434782608
1164,Two or Three Things I Know About Her (1966),Drama,0.0010515247108307045,0.0009532888465204957,0.0013245033112582781,0.0,0.0016574585635359116,0.0,0.0,0.0,0.0014214641080312722,0.002070393374741201,0.0,0.0
1165,"Bloody Child, The (1996)",Drama|Thriller,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1166,Farmer & Chase (1995),Comedy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1167,Dear God (1996),Comedy,0.00946372239747634,0.007149666348903718,0.015894039735099338,0.011235955056179775,0.009392265193370166,0.006042296072507553,0.011278195488721804,0.011111111111111112,0.005685856432125089,0.018633540372670808,0.0041841004184100415,0.010869565217391304
1168,Bad Moon (1996),Horror,0.0007010164738871364,0.0009532888465204957,0.0,0.0028089887640449437,0.0,0.0,0.0037593984962406013,0.0,0.0,0.0,0.0,0.0
1169,American Dream (1990),Documentary,0.008412197686645636,0.00905624404194471,0.006622516556291391,0.0028089887640449437,0.009392265193370166,0.015105740181268883,0.0018796992481203006,0.005555555555555556,0.010660980810234541,0.004140786749482402,0.012552301255230125,0.021739130434782608
1170,Best of the Best 3: No Turning Back (1995),Action,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1171,Bob Roberts (1992),Comedy,0.09288468279004557,0.09389895138226882,0.09006622516556291,0.056179775280898875,0.11160220994475138,0.06948640483383686,0.06954887218045112,0.016666666666666666,0.10092395167022032,0.12422360248447205,0.07531380753138076,0.05434782608695652
1172,Cinema Paradiso (1988),Comedy|Drama|Romance,0.18226428321065544,0.16110581506196378,0.2410596026490066,0.0800561797752809,0.20718232044198895,0.26586102719033233,0.06954887218045112,0.1111111111111111,0.1734186211798152,0.2712215320910973,0.2384937238493724,0.33695652173913043
1173,"Cook the Thief His Wife & Her Lover, The (1989)",Drama,0.03505082369435682,0.03193517635843661,0.04370860927152318,0.016853932584269662,0.0430939226519337,0.030211480362537766,0.015037593984962405,0.022222222222222223,0.037668798862828715,0.051759834368530024,0.02510460251046025,0.043478260869565216
1174,Grosse Fatigue (1994),Comedy,0.0014020329477742728,0.0009532888465204957,0.0026490066225165563,0.0014044943820224719,0.0011049723756906078,0.0030211480362537764,0.0018796992481203006,0.0,0.0007107320540156361,0.002070393374741201,0.0,0.010869565217391304
1175,Delicatessen (1991),Comedy|Sci-Fi,0.09393620750087626,0.09532888465204957,0.09006622516556291,0.08146067415730338,0.10939226519337017,0.03625377643504532,0.08270676691729323,0.07777777777777778,0.1044776119402985,0.10559006211180125,0.03765690376569038,0.03260869565217391
1176,"Double Life of Veronique, The (La Double Vie de Véronique) (1991)",Drama,0.0318962495618647,0.028122020972354625,0.0423841059602649,0.008426966292134831,0.039226519337016576,0.04229607250755287,0.007518796992481203,0.011111111111111112,0.031982942430703626,0.053830227743271224,0.04184100418410042,0.043478260869565216
1177,Enchanted April (1991),Drama,0.03890641430073607,0.02430886558627264,0.07947019867549669,0.01544943820224719,0.037016574585635356,0.09969788519637462,0.007518796992481203,0.03888888888888889,0.019189765458422176,0.08281573498964803,0.08368200836820083,0.14130434782608695
1178,Paths of Glory (1957),Drama|War,0.07185418857343148,0.08627264061010487,0.031788079470198675,0.03932584269662921,0.06961325966850829,0.1540785498489426,0.046992481203007516,0.016666666666666666,0.08102345415778252,0.024844720496894408,0.17573221757322174,0.09782608695652174
1179,"Grifters, The (1990)",Crime|Drama|Film-Noir,0.20785138450753593,0.21353670162059105,0.19205298013245034,0.047752808988764044,0.25248618784530386,0.3081570996978852,0.05263157894736842,0.03333333333333333,0.24307036247334754,0.23809523809523808,0.3263598326359833,0.2608695652173913
1180,Hear My Song (1991),Comedy,0.012267788293024886,0.01334604385128694,0.009271523178807948,0.0014044943820224719,0.013259668508287293,0.030211480362537766,0.0018796992481203006,0.0,0.013503909026297086,0.010351966873706004,0.03347280334728033,0.021739130434782608
1181,"Shooter, The (1995)",Action,0.0007010164738871364,0.0009532888465204957,0.0,0.0,0.0005524861878453039,0.0030211480362537764,0.0,0.0,0.0007107320540156361,0.0,0.0041841004184100415,0.0
1183,"English Patient, The (1996)",Drama|Romance|War,0.20329477742726954,0.17349857006673022,0.2860927152317881,0.1306179775280899,0.20883977900552486,0.3293051359516616,0.10338345864661654,0.2111111111111111,0.1677327647476901,0.2939958592132505,0.3054393305439331,0.391304347826087
1184,Mediterraneo (1991),Comedy|War,0.02138100245355766,0.02001906577693041,0.025165562913907286,0.004213483146067416,0.027624309392265192,0.02416918429003021,0.005639097744360902,0.0,0.024164889836531627,0.033126293995859216,0.02092050209205021,0.03260869565217391
1185,My Left Foot (1989),Drama,0.11812127584998247,0.10390848427073403,0.1576158940397351,0.0449438202247191,0.13204419889502764,0.19939577039274925,0.05075187969924812,0.027777777777777776,0.10874200426439233,0.17805383022774326,0.1589958158995816,0.30434782608695654
1186,"Sex, Lies, and Videotape (1989)",Drama,0.11286365229582895,0.10438512869399429,0.13642384105960265,0.04353932584269663,0.1414364640883978,0.10574018126888217,0.03571428571428571,0.06666666666666667,0.12651030561478321,0.16149068322981366,0.09205020920502092,0.14130434782608695
1187,Passion Fish (1992),Drama,0.0318962495618647,0.02669208770257388,0.046357615894039736,0.008426966292134831,0.039226519337016576,0.04229607250755287,0.007518796992481203,0.011111111111111112,0.030561478322672354,0.057971014492753624,0.03765690376569038,0.05434782608695652
1188,Strictly Ballroom (1992),Comedy|Romance,0.1728005608131791,0.12059103908484271,0.31788079470198677,0.08707865168539326,0.19337016574585636,0.24471299093655588,0.05639097744360902,0.17777777777777778,0.12722103766879886,0.35403726708074534,0.18410041841004185,0.40217391304347827
1189,"Thin Blue Line, The (1988)",Documentary,0.07746232036452856,0.08007626310772165,0.07019867549668875,0.025280898876404494,0.09392265193370165,0.09969788519637462,0.02819548872180451,0.016666666666666666,0.08955223880597014,0.09109730848861283,0.11297071129707113,0.06521739130434782
1190,Tie Me Up! Tie Me Down! (1990),Drama,0.02488608482299334,0.02430886558627264,0.026490066225165563,0.014044943820224719,0.02983425414364641,0.021148036253776436,0.016917293233082706,0.005555555555555556,0.026297085998578537,0.035196687370600416,0.02092050209205021,0.021739130434782608
1191,Madonna: Truth or Dare (1991),Documentary,0.024185068349106203,0.020972354623450904,0.033112582781456956,0.009831460674157303,0.030939226519337018,0.01812688821752266,0.007518796992481203,0.016666666666666666,0.0255863539445629,0.041407867494824016,0.016736401673640166,0.021739130434782608
1192,Paris Is Burning (1990),Documentary,0.027339642481598318,0.022878932316491896,0.039735099337748346,0.009831460674157303,0.03314917127071823,0.03323262839879154,0.005639097744360902,0.022222222222222223,0.02700781805259417,0.045548654244306416,0.029288702928870293,0.043478260869565216
1193,One Flew Over the Cuckoo's Nest (1975),Drama,0.53242201191728,0.5457578646329838,0.495364238410596,0.3539325842696629,0.5740331491712707,0.6888217522658611,0.37593984962406013,0.28888888888888886,0.5572139303482587,0.5279503105590062,0.6736401673640168,0.7282608695652174
1194,Up in Smoke (1978),Comedy,0.03820539782684893,0.04575786463298379,0.017218543046357615,0.026685393258426966,0.04696132596685083,0.015105740181268883,0.03195488721804511,0.011111111111111112,0.053304904051172705,0.020703933747412008,0.016736401673640166,0.010869565217391304
1196,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Drama|Sci-Fi|War,0.8797756747283562,0.9580552907530981,0.6622516556291391,0.8188202247191011,0.9276243093922651,0.7492447129909365,0.8928571428571429,0.6,0.9502487562189055,0.7080745341614907,0.8284518828451883,0.5434782608695652
1197,"Princess Bride, The (1987)",Action|Adventure|Comedy|Romance,0.6743778478794251,0.6644423260247855,0.7019867549668874,0.6643258426966292,0.7298342541436464,0.39274924471299094,0.6353383458646616,0.75,0.681592039800995,0.7494824016563147,0.40585774058577406,0.358695652173913
1198,Raiders of the Lost Ark (1981),Action|Adventure,0.7921486154924641,0.842230695900858,0.6529801324503312,0.6446629213483146,0.8624309392265194,0.7250755287009063,0.7030075187969925,0.4722222222222222,0.8564321250888415,0.7370600414078675,0.7866108786610879,0.5652173913043478
1199,Brazil (1985),Sci-Fi,0.2432527164388363,0.27407054337464254,0.1576158940397351,0.16713483146067415,0.2867403314917127,0.1691842900302115,0.19548872180451127,0.08333333333333333,0.3034825870646766,0.19047619047619047,0.18410041841004185,0.13043478260869565
1200,Aliens (1986),Action|Sci-Fi|Thriller|War,0.49807220469681035,0.5834127740705434,0.2609271523178808,0.37780898876404495,0.5696132596685083,0.36555891238670696,0.45112781954887216,0.16111111111111112,0.6247334754797441,0.3146997929606625,0.4393305439330544,0.17391304347826086
1201,"Good, The Bad and The Ugly, The (1966)",Action|Western,0.22958289519803715,0.28741658722592944,0.06887417218543046,0.10814606741573034,0.26464088397790053,0.2990936555891239,0.12969924812030076,0.044444444444444446,0.3148542999289268,0.07453416149068323,0.3807531380753138,0.08695652173913043
1202,Withnail and I (1987),Comedy,0.014020329477742727,0.014775977121067683,0.011920529801324504,0.0056179775280898875,0.01878453038674033,0.006042296072507553,0.007518796992481203,0.0,0.01847903340440654,0.016563146997929608,0.0041841004184100415,0.010869565217391304
1203,12 Angry Men (1957),Drama,0.18401682439537329,0.1954242135367016,0.152317880794702,0.1151685393258427,0.19060773480662985,0.29607250755287007,0.11466165413533834,0.11666666666666667,0.19545131485429992,0.14492753623188406,0.30962343096234307,0.2608695652173913
1204,Lawrence of Arabia (1962),Adventure|War,0.2527164388363127,0.2840800762631077,0.16556291390728478,0.125,0.2569060773480663,0.5045317220543807,0.14473684210526316,0.06666666666666667,0.27505330490405117,0.16149068322981366,0.5523012552301255,0.3804347826086957
1205,"Transformers: The Movie, The (1986)",Action|Animation|Children's|Sci-Fi|Thriller|War,0.04276200490711532,0.053860819828408006,0.011920529801324504,0.10814606741573034,0.02430939226519337,0.0030211480362537764,0.13721804511278196,0.022222222222222223,0.028429282160625444,0.008281573498964804,0.0,0.010869565217391304
1206,"Clockwork Orange, A (1971)",Sci-Fi,0.3252716438836313,0.3755958055290753,0.18543046357615894,0.27808988764044945,0.34861878453038675,0.2990936555891239,0.31390977443609025,0.17222222222222222,0.3837953091684435,0.18840579710144928,0.3389121338912134,0.1956521739130435
1207,To Kill a Mockingbird (1962),Drama,0.288117770767613,0.2607244995233556,0.36423841059602646,0.1952247191011236,0.29392265193370165,0.4561933534743202,0.17481203007518797,0.25555555555555554,0.2544420753375977,0.36024844720496896,0.401673640167364,0.5978260869565217
1208,Apocalypse Now (1979),Drama|War,0.334384858044164,0.3965681601525262,0.16158940397350993,0.2640449438202247,0.36464088397790057,0.3202416918429003,0.3176691729323308,0.10555555555555556,0.4093816631130064,0.17391304347826086,0.36401673640167365,0.20652173913043478
1209,Once Upon a Time in the West (1969),Western,0.04556607080266386,0.058150619637750235,0.010596026490066225,0.011235955056179775,0.049723756906077346,0.09667673716012085,0.011278195488721804,0.011111111111111112,0.06041222459132907,0.010351966873706004,0.1297071129707113,0.010869565217391304
1210,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Romance|Sci-Fi|War,0.7455310199789695,0.8036224976167778,0.5841059602649007,0.7612359550561798,0.7657458563535912,0.6012084592145015,0.8195488721804511,0.5888888888888889,0.7704335465529495,0.6252587991718427,0.694560669456067,0.358695652173913
1211,Wings of Desire (Der Himmel über Berlin) (1987),Comedy|Drama|Romance,0.06414300736067298,0.05862726406101049,0.07947019867549669,0.026685393258426966,0.08121546961325966,0.0513595166163142,0.02443609022556391,0.03333333333333333,0.0689410092395167,0.10351966873706005,0.05439330543933055,0.043478260869565216
1212,"Third Man, The (1949)",Mystery|Thriller,0.14931650893796003,0.15967588179218303,0.1205298013245033,0.07443820224719101,0.14861878453038674,0.31419939577039274,0.08834586466165413,0.03333333333333333,0.15209665955934612,0.11387163561076605,0.30962343096234307,0.32608695652173914
1213,GoodFellas (1990),Crime|Drama,0.4801962846126884,0.5252621544327931,0.35496688741721855,0.4044943820224719,0.5220994475138122,0.41389728096676737,0.45864661654135336,0.24444444444444444,0.535181236673774,0.39751552795031053,0.4393305439330544,0.34782608695652173
1214,Alien (1979),Action|Horror|Sci-Fi|Thriller,0.5688748685594112,0.6553860819828408,0.32847682119205296,0.35252808988764045,0.661878453038674,0.525679758308157,0.4116541353383459,0.17777777777777778,0.7135749822316987,0.40165631469979296,0.6359832635983264,0.2391304347826087
1215,Army of Darkness (1993),Action|Adventure|Comedy|Horror|Sci-Fi,0.21871713985278654,0.25929456625357483,0.10596026490066225,0.27808988764044945,0.22430939226519336,0.06042296072507553,0.3308270676691729,0.12222222222222222,0.24946695095948826,0.11387163561076605,0.07112970711297072,0.03260869565217391
1216,"Big Blue, The (Le Grand Bleu) (1988)",Adventure|Romance,0.01717490361023484,0.017159199237368923,0.017218543046357615,0.008426966292134831,0.022651933701657457,0.006042296072507553,0.011278195488721804,0.0,0.02061122956645345,0.024844720496894408,0.0041841004184100415,0.010869565217391304
1217,Ran (1985),Drama|War,0.10445145460918331,0.11582459485224023,0.0728476821192053,0.04915730337078652,0.12209944751381216,0.1268882175226586,0.05639097744360902,0.027777777777777776,0.13077469793887705,0.07660455486542443,0.12133891213389121,0.14130434782608695
1218,"Killer, The (Die xue shuang xiong) (1989)",Action|Thriller,0.06869961444093936,0.08579599618684461,0.02119205298013245,0.07162921348314606,0.07679558011049724,0.01812688821752266,0.09398496240601503,0.005555555555555556,0.08884150675195451,0.028985507246376812,0.02092050209205021,0.010869565217391304
1219,Psycho (1960),Horror|Thriller,0.3603224675779881,0.37797902764537655,0.31125827814569534,0.2654494382022472,0.3911602209944751,0.3957703927492447,0.2819548872180451,0.21666666666666667,0.3916133617626155,0.3250517598343685,0.38493723849372385,0.42391304347826086
1220,"Blues Brothers, The (1980)",Action|Comedy|Musical,0.3301787592008412,0.37273593898951385,0.2119205298013245,0.23174157303370788,0.37403314917127073,0.3021148036253776,0.2556390977443609,0.16111111111111112,0.4015636105188344,0.2318840579710145,0.3389121338912134,0.20652173913043478
1221,"Godfather: Part II, The (1974)",Action|Crime|Drama,0.5061338941465124,0.5648236415633937,0.343046357615894,0.3300561797752809,0.5596685082872929,0.5921450151057401,0.37218045112781956,0.20555555555555555,0.5920398009950248,0.37267080745341613,0.6443514644351465,0.45652173913043476
1222,Full Metal Jacket (1987),Action|Drama|War,0.3456011216263582,0.41468064823641565,0.15364238410596026,0.33146067415730335,0.3712707182320442,0.23564954682779457,0.38721804511278196,0.16666666666666666,0.42217484008528783,0.16149068322981366,0.2928870292887029,0.08695652173913043
1223,"Grand Day Out, A (1992)",Animation|Comedy,0.1444093936207501,0.13870352716873213,0.16026490066225166,0.1348314606741573,0.16077348066298341,0.0755287009063444,0.12593984962406016,0.16111111111111112,0.14712153518123666,0.17391304347826086,0.07112970711297072,0.08695652173913043
1224,Henry V (1989),Drama|War,0.1275849982474588,0.13203050524308865,0.1152317880794702,0.07162921348314606,0.14861878453038674,0.13293051359516617,0.07518796992481203,0.06111111111111111,0.1457000710732054,0.13250517598343686,0.13389121338912133,0.13043478260869565
1225,Amadeus (1984),Drama,0.4048370136698212,0.386558627264061,0.4556291390728477,0.21769662921348315,0.4574585635359116,0.5196374622356495,0.20300751879699247,0.2611111111111111,0.4150675195451315,0.505175983436853,0.497907949790795,0.5760869565217391
1226,"Quiet Man, The (1952)",Comedy|Romance,0.05958640028040659,0.058150619637750235,0.06357615894039735,0.021067415730337078,0.05911602209944752,0.14501510574018128,0.016917293233082706,0.03333333333333333,0.057569296375266525,0.053830227743271224,0.13389121338912133,0.17391304347826086
1227,Once Upon a Time in America (1984),Crime|Drama|Thriller,0.05748335085874518,0.07054337464251668,0.02119205298013245,0.021067415730337078,0.06574585635359116,0.09063444108761329,0.02631578947368421,0.005555555555555556,0.0767590618336887,0.022774327122153208,0.1087866108786611,0.043478260869565216
1228,Raging Bull (1980),Drama,0.18997546442341395,0.21973307912297427,0.10728476821192053,0.13623595505617977,0.20497237569060772,0.22356495468277945,0.16541353383458646,0.05,0.22388059701492538,0.11594202898550725,0.24267782426778242,0.17391304347826086
1230,Annie Hall (1977),Comedy|Romance,0.3718892393971258,0.3684461391801716,0.38145695364238413,0.18820224719101122,0.3966850828729282,0.6314199395770392,0.18984962406015038,0.18333333333333332,0.3695806680881308,0.40993788819875776,0.6359832635983264,0.6195652173913043
1231,"Right Stuff, The (1983)",Drama,0.20679985979670523,0.21401334604385128,0.18675496688741722,0.054775280898876406,0.2558011049723757,0.26586102719033233,0.05639097744360902,0.05,0.2537313432835821,0.2194616977225673,0.2594142259414226,0.2826086956521739
1232,Stalker (1979),Mystery|Sci-Fi,0.011566771819137749,0.013822688274547188,0.005298013245033113,0.007022471910112359,0.014364640883977901,0.006042296072507553,0.007518796992481203,0.005555555555555556,0.016346837242359632,0.006211180124223602,0.008368200836820083,0.0
1233,"Boat, The (Das Boot) (1981)",Action|Drama|War,0.29898352611286366,0.34938036224976166,0.15894039735099338,0.11095505617977527,0.32044198895027626,0.5861027190332326,0.13721804511278196,0.03333333333333333,0.35536602700781805,0.16563146997929606,0.6694560669456067,0.3695652173913043
1234,"Sting, The (1973)",Comedy|Crime,0.3196635120925342,0.33555767397521447,0.27549668874172184,0.1306179775280899,0.36132596685082874,0.4984894259818731,0.13157894736842105,0.12777777777777777,0.3603411513859275,0.30434782608695654,0.5313807531380753,0.41304347826086957
1235,Harold and Maude (1971),Comedy,0.1938310550297932,0.1873212583412774,0.2119205298013245,0.10814606741573034,0.21933701657458562,0.23867069486404835,0.09398496240601503,0.15,0.20398009950248755,0.2277432712215321,0.23430962343096234,0.25
1236,Trust (1990),Comedy|Drama,0.025937609533824044,0.019542421353670163,0.04370860927152318,0.018258426966292134,0.03149171270718232,0.012084592145015106,0.007518796992481203,0.05,0.024164889836531627,0.047619047619047616,0.012552301255230125,0.010869565217391304
1237,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",Drama,0.08377146862951279,0.09246901811248809,0.059602649006622516,0.06320224719101124,0.0856353591160221,0.11782477341389729,0.07142857142857142,0.03888888888888889,0.09097370291400142,0.055900621118012424,0.11715481171548117,0.11956521739130435
1238,Local Hero (1983),Comedy,0.08937960042060988,0.0886558627264061,0.0913907284768212,0.0056179775280898875,0.11049723756906077,0.1540785498489426,0.007518796992481203,0.0,0.10305614783226724,0.11387163561076605,0.15481171548117154,0.15217391304347827
1240,"Terminator, The (1984)",Action|Sci-Fi|Thriller,0.5899053627760252,0.6782650142993327,0.3443708609271523,0.4058988764044944,0.6839779005524862,0.47129909365558914,0.46616541353383456,0.22777777777777777,0.736318407960199,0.41821946169772256,0.5815899581589958,0.18478260869565216
1241,Braindead (1992),Comedy|Horror,0.014020329477742727,0.018589132507149667,0.0013245033112582781,0.023876404494382022,0.012154696132596685,0.0030211480362537764,0.03195488721804511,0.0,0.014925373134328358,0.002070393374741201,0.0041841004184100415,0.0
1242,Glory (1989),Action|Drama|War,0.3196635120925342,0.3479504289799809,0.2410596026490066,0.3146067415730337,0.32265193370165746,0.31419939577039274,0.35150375939849626,0.20555555555555555,0.3283582089552239,0.2525879917184265,0.3389121338912134,0.25
1243,Rosencrantz and Guildenstern Are Dead (1990),Comedy|Drama,0.08131791097090782,0.08102955195424213,0.08211920529801324,0.08286516853932584,0.0856353591160221,0.054380664652567974,0.07142857142857142,0.11666666666666667,0.08173418621179815,0.08281573498964803,0.07112970711297072,0.010869565217391304
1244,Manhattan (1979),Comedy|Drama|Romance,0.19313003855590608,0.19447092469018112,0.18940397350993377,0.07865168539325842,0.21933701657458562,0.29607250755287007,0.08646616541353383,0.05555555555555555,0.20753375977256575,0.21739130434782608,0.2928870292887029,0.30434782608695654
1245,Miller's Crossing (1990),Drama,0.0914826498422713,0.1005719733079123,0.06622516556291391,0.054775280898876406,0.10607734806629834,0.09063444108761329,0.06766917293233082,0.016666666666666666,0.10732054015636106,0.08488612836438923,0.100418410041841,0.06521739130434782
1246,Dead Poets Society (1989),Drama,0.22257273045916579,0.2102001906577693,0.25695364238410595,0.2247191011235955,0.23370165745856353,0.15709969788519637,0.18045112781954886,0.35555555555555557,0.21890547263681592,0.23809523809523808,0.15481171548117154,0.16304347826086957
1247,"Graduate, The (1967)",Drama|Romance,0.3655800911321416,0.3508102955195424,0.4066225165562914,0.21067415730337077,0.3889502762430939,0.5709969788519638,0.20864661654135339,0.21666666666666667,0.3503909026297086,0.43685300207039335,0.5523012552301255,0.6195652173913043
1248,Touch of Evil (1958),Crime|Film-Noir|Thriller,0.14581142656852436,0.16396568160152525,0.09536423841059603,0.0997191011235955,0.15082872928176796,0.2175226586102719,0.11654135338345864,0.05,0.15920398009950248,0.10144927536231885,0.24267782426778242,0.15217391304347827
1249,Nikita (La Femme Nikita) (1990),Thriller,0.19453207150368035,0.2149666348903718,0.13774834437086092,0.09691011235955056,0.23591160220994475,0.1782477341389728,0.10338345864661654,0.07777777777777778,0.24449182658137883,0.17184265010351968,0.2175732217573222,0.07608695652173914
1250,"Bridge on the River Kwai, The (1957)",Drama|War,0.2916228531370487,0.33841754051477596,0.16158940397350993,0.11797752808988764,0.32154696132596683,0.5015105740181269,0.14097744360902256,0.05,0.3624733475479744,0.14906832298136646,0.5230125523012552,0.44565217391304346
1251,8 1/2 (1963),Drama,0.060988433228180865,0.06387035271687322,0.052980132450331126,0.025280898876404494,0.05580110497237569,0.1661631419939577,0.02631578947368421,0.022222222222222223,0.05685856432125089,0.043478260869565216,0.16736401673640167,0.16304347826086957
1252,Chinatown (1974),Film-Noir|Mystery|Thriller,0.35401331931300384,0.3817921830314585,0.2768211920529801,0.1699438202247191,0.3723756906077348,0.649546827794562,0.18421052631578946,0.12777777777777777,0.38308457711442784,0.2795031055900621,0.6861924686192469,0.5543478260869565
1253,"Day the Earth Stood Still, The (1951)",Drama|Sci-Fi,0.15212057483350858,0.1782650142993327,0.07947019867549669,0.05196629213483146,0.17292817679558012,0.2537764350453172,0.06203007518796992,0.022222222222222223,0.19047619047619047,0.09316770186335403,0.3054393305439331,0.11956521739130435
1254,"Treasure of the Sierra Madre, The (1948)",Adventure,0.13529617946021733,0.15252621544327932,0.08741721854304636,0.04073033707865169,0.1397790055248619,0.31419939577039274,0.05075187969924812,0.011111111111111112,0.1499644633972992,0.08695652173913043,0.34309623430962344,0.2391304347826087
